"REF_DATE","GEO","DGUID","Census year (2)","Age (in single years), average age and median age (128)","Gender (3a)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Ontario","2021A000235","2021","2","Men+","","0","units","0","","56.1.6.2","69935","","","","0"
"2021","Ontario","2021A000235","2021","2","Women+","","0","units","0","","56.1.6.3","66895","","","","0"
"2021","Ontario","2021A000235","2021","3","Total - Gender","","0","units","0","","56.1.7.1","141235","","","","0"
"2021","Ontario","2021A000235","2021","3","Men+","","0","units","0","","56.1.7.2","72395","","","","0"
"2021","Ontario","2021A000235","2021","3","Women+","","0","units","0","","56.1.7.3","68845","","","","0"
"2021","Ontario","2021A000235","2021","4","Total - Gender","","0","units","0","","56.1.8.1","144930","","","","0"
"2021","Ontario","2021A000235","2021","4","Men+","","0","units","0","","56.1.8.2","74420","","","","0"
"2021","Ontario","2021A000235","2021","4","Women+","","0","units","0","","56.1.8.3","70510","","","","0"
"2021","Ontario","2021A000235","2021","5 to 9 years","Total - Gender","","0","units","0","","56.1.9.1","764430","","","","0"
"2021","Ontario","2021A000235","2021","5 to 9 years","Men+","","0","units","0","","56.1.9.2","392385","","","","0"
"2021","Ontario","2021A000235","2021","5 to 9 years","Women+","","0","units","0","","56.1.9.3","372050","","","","0"
"2021","Ontario","2021A000235","2021","5","Total - Gender","","0","units","0","","56.1.10.1","148735","","","","0"
"2021","Ontario","2021A000235","2021","5","Men+","","0","units","0","","56.1.10.2","76170","","","","0"
"2021","Ontario","2021A000235","2021","5","Women+","","0","units","0","","56.1.10.3","72565","","","","0"
"2021","Ontario","2021A000235","2021","6","Total - Gender","","0","units","0","","56.1.11.1","151070","","","","0"
"2021","Ontario","2021A000235","2021","6","Men+","","0","units","0","","56.1.11.2","77705","","","","0"
"2021","Ontario","2021A000235","2021","6","Women+","","0","units","0","","56.1.11.3","73360","","","","0"
"2021","Ontario","2021A000235","2021","7","Total - Gender","","0","units","0","","56.1.12.1","152225","","","","0"
"2021","Ontario","2021A000235","2021","7","Men+","","0","units","0","","56.1.12.2","77940","","","","0"
"2021","Ontario","2021A000235","2021","7","Women+","","0","units","0","","56.1.12.3","74285","","","","0"
"2021","Ontario","2021A000235","2021","8","Total - Gender","","0","units","0","","56.1.13.1","155310","","","","0"
"2021","Ontario","2021A000235","2021","8","Men+","","0","units","0","","56.1.13.2","79915","","","","0"
"2021","Ontario","2021A000235","2021","8","Women+","","0","units","0","","56.1.13.3","75400","","","","0"
"2021","Ontario","2021A000235","2021","9","Total - Gender","","0","units","0","","56.1.14.1","157090","","","","0"
"2021","Ontario","2021A000235","2021","9","Men+","","0","units","0","","56.1.14.2","80655","","","","0"
"2021","Ontario","2021A000235","2021","9","Women+","","0","units","0","","56.1.14.3","76440","","","","0"
"2021","Ontario","2021A000235","2021","10 to 14 years","Total - Gender","","0","units","0","","56.1.15.1","803850","","","","0"
"2021","Ontario","2021A000235","2021","10 to 14 years","Men+","","0","units","0","","56.1.15.2","413215","","","","0"
"2021","Ontario","2021A000235","2021","10 to 14 years","Women+","","0","units","0","","56.1.15.3","390630","","","","0"
"2021","Ontario","2021A000235","2021","10","Total - Gender","","0","units","0","","56.1.16.1","157145","","","","0"
"2021","Ontario","2021A000235","2021","10","Men+","","0","units","0","","56.1.16.2","80690","","","","0"
"2021","Ontario","2021A000235","2021","10","Women+","","0","units","0","","56.1.16.3","76460","","","","0"
"2021","Ontario","2021A000235","2021","11","Total - Gender","","0","units","0","","56.1.17.1","160365","","","","0"
"2021","Ontario","2021A000235","2021","11","Men+","","0","units","0","","56.1.17.2","82210","","","","0"
"2021","Ontario","2021A000235","2021","11","Women+","","0","units","0","","56.1.17.3","78155","","","","0"
"2021","Ontario","2021A000235","2021","12","Total - Gender","","0","units","0","","56.1.18.1","161930","","","","0"
"2021","Ontario","2021A000235","2021","12","Men+","","0","units","0","","56.1.18.2","83395","","","","0"
"2021","Ontario","2021A000235","2021","12","Women+","","0","units","0","","56.1.18.3","78535","","","","0"
"2021","Ontario","2021A000235","2021","13","Total - Gender","","0","units","0","","56.1.19.1","163725","","","","0"
"2021","Ontario","2021A000235","2021","13","Men+","","0","units","0","","56.1.19.2","84385","","","","0"
"2021","Ontario","2021A000235","2021","13","Women+","","0","units","0","","56.1.19.3","79335","","","","0"
"2021","Ontario","2021A000235","2021","14","Total - Gender","","0","units","0","","56.1.20.1","160685","","","","0"
"2021","Ontario","2021A000235","2021","14","Men+","","0","units","0","","56.1.20.2","82535","","","","0"
"2021","Ontario","2021A000235","2021","14","Women+","","0","units","0","","56.1.20.3","78150","","","","0"
"2021","Ontario","2021A000235","2021","15 to 64 years","Total - Gender","","0","units","0","","56.1.21.1","9334440","","","","0"
"2021","Ontario","2021A000235","2021","15 to 64 years","Men+","","0","units","0","","56.1.21.2","4616340","","","","0"
"2021","Ontario","2021A000235","2021","15 to 64 years","Women+","","0","units","0","","56.1.21.3","4718100","","","","0"
"2021","Ontario","2021A000235","2021","15 to 19 years","Total - Gender","","0","units","0","","56.1.22.1","801455","","","","0"
"2021","Ontario","2021A000235","2021","15 to 19 years","Men+","","0","units","0","","56.1.22.2","413485","","","","0"
"2021","Ontario","2021A000235","2021","15 to 19 years","Women+","","0","units","0","","56.1.22.3","387970","","","","0"
"2021","Ontario","2021A000235","2021","15","Total - Gender","","0","units","0","","56.1.23.1","159200","","","","0"
"2021","Ontario","2021A000235","2021","15","Men+","","0","units","0","","56.1.23.2","82325","","","","0"
"2021","Ontario","2021A000235","2021","15","Women+","","0","units","0","","56.1.23.3","76875","","","","0"
"2021","Ontario","2021A000235","2021","16","Total - Gender","","0","units","0","","56.1.24.1","159665","","","","0"
"2021","Ontario","2021A000235","2021","16","Men+","","0","units","0","","56.1.24.2","82250","","","","0"
"2021","Ontario","2021A000235","2021","16","Women+","","0","units","0","","56.1.24.3","77415","","","","0"
"2021","Ontario","2021A000235","2021","17","Total - Gender","","0","units","0","","56.1.25.1","160380","","","","0"
"2021","Ontario","2021A000235","2021","17","Men+","","0","units","0","","56.1.25.2","82915","","","","0"
"2021","Ontario","2021A000235","2021","17","Women+","","0","units","0","","56.1.25.3","77465","","","","0"
"2021","Ontario","2021A000235","2021","18","Total - Gender","","0","units","0","","56.1.26.1","158060","","","","0"
"2021","Ontario","2021A000235","2021","18","Men+","","0","units","0","","56.1.26.2","81465","","","","0"
"2021","Ontario","2021A000235","2021","18","Women+","","0","units","0","","56.1.26.3","76595","","","","0"
"2021","Ontario","2021A000235","2021","19","Total - Gender","","0","units","0","","56.1.27.1","164150","","","","0"
"2021","Ontario","2021A000235","2021","19","Men+","","0","units","0","","56.1.27.2","84525","","","","0"
"2021","Ontario","2021A000235","2021","19","Women+","","0","units","0","","56.1.27.3","79625","","","","0"
"2021","Ontario","2021A000235","2021","20 to 24 years","Total - Gender","","0","units","0","","56.1.28.1","895595","","","","0"
"2021","Ontario","2021A000235","2021","20 to 24 years","Men+","","0","units","0","","56.1.28.2","465520","","","","0"
"2021","Ontario","2021A000235","2021","20 to 24 years","Women+","","0","units","0","","56.1.28.3","430075","","","","0"
"2021","Ontario","2021A000235","2021","20","Total - Gender","","0","units","0","","56.1.29.1","171865","","","","0"
"2021","Ontario","2021A000235","2021","20","Men+","","0","units","0","","56.1.29.2","89300","","","","0"
"2021","Ontario","2021A000235","2021","20","Women+","","0","units","0","","56.1.29.3","82565","","","","0"
"2021","Ontario","2021A000235","2021","21","Total - Gender","","0","units","0","","56.1.30.1","177610","","","","0"
"2021","Ontario","2021A000235","2021","21","Men+","","0","units","0","","56.1.30.2","92745","","","","0"
"2021","Ontario","2021A000235","2021","21","Women+","","0","units","0","","56.1.30.3","84865","","","","0"
"2021","Ontario","2021A000235","2021","22","Total - Gender","","0","units","0","","56.1.31.1","176245","","","","0"
"2021","Ontario","2021A000235","2021","22","Men+","","0","units","0","","56.1.31.2","91315","","","","0"
"2021","Ontario","2021A000235","2021","22","Women+","","0","units","0","","56.1.31.3","84925","","","","0"
"2021","Ontario","2021A000235","2021","23","Total - Gender","","0","units","0","","56.1.32.1","183030","","","","0"
"2021","Ontario","2021A000235","2021","23","Men+","","0","units","0","","56.1.32.2","95195","","","","0"
"2021","Ontario","2021A000235","2021","23","Women+","","0","units","0","","56.1.32.3","87835","","","","0"
"2021","Ontario","2021A000235","2021","24","Total - Gender","","0","units","0","","56.1.33.1","186860","","","","0"
"2021","Ontario","2021A000235","2021","24","Men+","","0","units","0","","56.1.33.2","96970","","","","0"
"2021","Ontario","2021A000235","2021","24","Women+","","0","units","0","","56.1.33.3","89890","","","","0"
"2021","Ontario","2021A000235","2021","25 to 29 years","Total - Gender","","0","units","0","","56.1.34.1","975400","","","","0"
"2021","Ontario","2021A000235","2021","25 to 29 years","Men+","","0","units","0","","56.1.34.2","497185","","","","0"
"2021","Ontario","2021A000235","2021","25 to 29 years","Women+","","0","units","0","","56.1.34.3","478215","","","","0"
"2021","Ontario","2021A000235","2021","25","Total - Gender","","0","units","0","","56.1.35.1","194490","","","","0"
"2021","Ontario","2021A000235","2021","25","Men+","","0","units","0","","56.1.35.2","100575","","","","0"
"2021","Ontario","2021A000235","2021","25","Women+","","0","units","0","","56.1.35.3","93920","","","","0"
"2021","Ontario","2021A000235","2021","26","Total - Gender","","0","units","0","","56.1.36.1","196460","","","","0"
"2021","Ontario","2021A000235","2021","26","Men+","","0","units","0","","56.1.36.2","101730","","","","0"
"2021","Ontario","2021A000235","2021","26","Women+","","0","units","0","","56.1.36.3","94730","","","","0"
"2021","Ontario","2021A000235","2021","27","Total - Gender","","0","units","0","","56.1.37.1","192560","","","","0"
"2021","Ontario","2021A000235","2021","27","Men+","","0","units","0","","56.1.37.2","97735","","","","0"
"2021","Ontario","2021A000235","2021","27","Women+","","0","units","0","","56.1.37.3","94825","","","","0"
"2021","Ontario","2021A000235","2021","28","Total - Gender","","0","units","0","","56.1.38.1","195290","","","","0"
"2021","Ontario","2021A000235","2021","28","Men+","","0","units","0","","56.1.38.2","98955","","","","0"
"2021","Ontario","2021A000235","2021","28","Women+","","0","units","0","","56.1.38.3","96335","","","","0"
"2021","Ontario","2021A000235","2021","29","Total - Gender","","0","units","0","","56.1.39.1","196590","","","","0"
"2021","Ontario","2021A000235","2021","29","Men+","","0","units","0","","56.1.39.2","98190","","","","0"
"2021","Ontario","2021A000235","2021","29","Women+","","0","units","0","","56.1.39.3","98400","","","","0"
"2021","Ontario","2021A000235","2021","30 to 34 years","Total - Gender","","0","units","0","","56.1.40.1","981210","","","","0"
"2021","Ontario","2021A000235","2021","30 to 34 years","Men+","","0","units","0","","56.1.40.2","487465","","","","0"
"2021","Ontario","2021A000235","2021","30 to 34 years","Women+","","0","units","0","","56.1.40.3","493745","","","","0"
"2021","Ontario","2021A000235","2021","30","Total - Gender","","0","units","0","","56.1.41.1","201065","","","","0"
"2021","Ontario","2021A000235","2021","30","Men+","","0","units","0","","56.1.41.2","100825","","","","0"
"2021","Ontario","2021A000235","2021","30","Women+","","0","units","0","","56.1.41.3","100235","","","","0"
"2021","Ontario","2021A000235","2021","31","Total - Gender","","0","units","0","","56.1.42.1","202005","","","","0"
"2021","Ontario","2021A000235","2021","31","Men+","","0","units","0","","56.1.42.2","100685","","","","0"
"2021","Ontario","2021A000235","2021","31","Women+","","0","units","0","","56.1.42.3","101315","","","","0"
"2021","Ontario","2021A000235","2021","32","Total - Gender","","0","units","0","","56.1.43.1","195390","","","","0"
"2021","Ontario","2021A000235","2021","32","Men+","","0","units","0","","56.1.43.2","97065","","","","0"
"2021","Ontario","2021A000235","2021","32","Women+","","0","units","0","","56.1.43.3","98325","","","","0"
"2021","Ontario","2021A000235","2021","33","Total - Gender","","0","units","0","","56.1.44.1","191235","","","","0"
"2021","Ontario","2021A000235","2021","33","Men+","","0","units","0","","56.1.44.2","94585","","","","0"
"2021","Ontario","2021A000235","2021","33","Women+","","0","units","0","","56.1.44.3","96655","","","","0"
"2021","Ontario","2021A000235","2021","34","Total - Gender","","0","units","0","","56.1.45.1","191520","","","","0"
"2021","Ontario","2021A000235","2021","34","Men+","","0","units","0","","56.1.45.2","94300","","","","0"
"2021","Ontario","2021A000235","2021","34","Women+","","0","units","0","","56.1.45.3","97220","","","","0"
"2021","Ontario","2021A000235","2021","35 to 39 years","Total - Gender","","0","units","0","","56.1.46.1","948030","","","","0"
"2021","Ontario","2021A000235","2021","35 to 39 years","Men+","","0","units","0","","56.1.46.2","463175","","","","0"
"2021","Ontario","2021A000235","2021","35 to 39 years","Women+","","0","units","0","","56.1.46.3","484855","","","","0"
"2021","Ontario","2021A000235","2021","35","Total - Gender","","0","units","0","","56.1.47.1","193760","","","","0"
"2021","Ontario","2021A000235","2021","35","Men+","","0","units","0","","56.1.47.2","95435","","","","0"
"2021","Ontario","2021A000235","2021","35","Women+","","0","units","0","","56.1.47.3","98325","","","","0"
"2021","Ontario","2021A000235","2021","36","Total - Gender","","0","units","0","","56.1.48.1","193460","","","","0"
"2021","Ontario","2021A000235","2021","36","Men+","","0","units","0","","56.1.48.2","94825","","","","0"
"2021","Ontario","2021A000235","2021","36","Women+","","0","units","0","","56.1.48.3","98630","","","","0"
"2021","Ontario","2021A000235","2021","37","Total - Gender","","0","units","0","","56.1.49.1","189250","","","","0"
"2021","Ontario","2021A000235","2021","37","Men+","","0","units","0","","56.1.49.2","92635","","","","0"
"2021","Ontario","2021A000235","2021","37","Women+","","0","units","0","","56.1.49.3","96610","","","","0"
"2021","Ontario","2021A000235","2021","38","Total - Gender","","0","units","0","","56.1.50.1","187940","","","","0"
"2021","Ontario","2021A000235","2021","38","Men+","","0","units","0","","56.1.50.2","91535","","","","0"
"2021","Ontario","2021A000235","2021","38","Women+","","0","units","0","","56.1.50.3","96400","","","","0"
"2021","Ontario","2021A000235","2021","39","Total - Gender","","0","units","0","","56.1.51.1","183630","","","","0"
"2021","Ontario","2021A000235","2021","39","Men+","","0","units","0","","56.1.51.2","88735","","","","0"
"2021","Ontario","2021A000235","2021","39","Women+","","0","units","0","","56.1.51.3","94895","","","","0"
"2021","Ontario","2021A000235","2021","40 to 44 years","Total - Gender","","0","units","0","","56.1.52.1","890160","","","","0"
"2021","Ontario","2021A000235","2021","40 to 44 years","Men+","","0","units","0","","56.1.52.2","427865","","","","0"
"2021","Ontario","2021A000235","2021","40 to 44 years","Women+","","0","units","0","","56.1.52.3","462295","","","","0"
"2021","Ontario","2021A000235","2021","40","Total - Gender","","0","units","0","","56.1.53.1","183800","","","","0"
"2021","Ontario","2021A000235","2021","40","Men+","","0","units","0","","56.1.53.2","89000","","","","0"
"2021","Ontario","2021A000235","2021","40","Women+","","0","units","0","","56.1.53.3","94800","","","","0"
"2021","Ontario","2021A000235","2021","41","Total - Gender","","0","units","0","","56.1.54.1","180080","","","","0"
"2021","Ontario","2021A000235","2021","41","Men+","","0","units","0","","56.1.54.2","86860","","","","0"
"2021","Ontario","2021A000235","2021","41","Women+","","0","units","0","","56.1.54.3","93220","","","","0"
"2021","Ontario","2021A000235","2021","42","Total - Gender","","0","units","0","","56.1.55.1","176605","","","","0"
"2021","Ontario","2021A000235","2021","42","Men+","","0","units","0","","56.1.55.2","84525","","","","0"
"2021","Ontario","2021A000235","2021","42","Women+","","0","units","0","","56.1.55.3","92080","","","","0"
"2021","Ontario","2021A000235","2021","43","Total - Gender","","0","units","0","","56.1.56.1","174835","","","","0"
"2021","Ontario","2021A000235","2021","43","Men+","","0","units","0","","56.1.56.2","83900","","","","0"
"2021","Ontario","2021A000235","2021","43","Women+","","0","units","0","","56.1.56.3","90940","","","","0"
"2021","Ontario","2021A000235","2021","44","Total - Gender","","0","units","0","","56.1.57.1","174835","","","","0"
"2021","Ontario","2021A000235","2021","44","Men+","","0","units","0","","56.1.57.2","83585","","","","0"
"2021","Ontario","2021A000235","2021","44","Women+","","0","units","0","","56.1.57.3","91255","","","","0"
"2021","Ontario","2021A000235","2021","45 to 49 years","Total - Gender","","0","units","0","","56.1.58.1","894585","","","","0"
"2021","Ontario","2021A000235","2021","45 to 49 years","Men+","","0","units","0","","56.1.58.2","430580","","","","0"
"2021","Ontario","2021A000235","2021","45 to 49 years","Women+","","0","units","0","","56.1.58.3","464005","","","","0"
"2021","Ontario","2021A000235","2021","45","Total - Gender","","0","units","0","","56.1.59.1","176995","","","","0"
"2021","Ontario","2021A000235","2021","45","Men+","","0","units","0","","56.1.59.2","84915","","","","0"
"2021","Ontario","2021A000235","2021","45","Women+","","0","units","0","","56.1.59.3","92080","","","","0"
"2021","Ontario","2021A000235","2021","46","Total - Gender","","0","units","0","","56.1.60.1","179555","","","","0"
"2021","Ontario","2021A000235","2021","46","Men+","","0","units","0","","56.1.60.2","86275","","","","0"
"2021","Ontario","2021A000235","2021","46","Women+","","0","units","0","","56.1.60.3","93280","","","","0"
"2021","Ontario","2021A000235","2021","47","Total - Gender","","0","units","0","","56.1.61.1","176370","","","","0"
"2021","Ontario","2021A000235","2021","47","Men+","","0","units","0","","56.1.61.2","84625","","","","0"
"2021","Ontario","2021A000235","2021","47","Women+","","0","units","0","","56.1.61.3","91745","","","","0"
"2021","Ontario","2021A000235","2021","48","Total - Gender","","0","units","0","","56.1.62.1","178430","","","","0"
"2021","Ontario","2021A000235","2021","48","Men+","","0","units","0","","56.1.62.2","86245","","","","0"
"2021","Ontario","2021A000235","2021","48","Women+","","0","units","0","","56.1.62.3","92180","","","","0"
"2021","Ontario","2021A000235","2021","49","Total - Gender","","0","units","0","","56.1.63.1","183235","","","","0"
"2021","Ontario","2021A000235","2021","49","Men+","","0","units","0","","56.1.63.2","88515","","","","0"
"2021","Ontario","2021A000235","2021","49","Women+","","0","units","0","","56.1.63.3","94725","","","","0"
"2021","Ontario","2021A000235","2021","50 to 54 years","Total - Gender","","0","units","0","","56.1.64.1","941265","","","","0"
"2021","Ontario","2021A000235","2021","50 to 54 years","Men+","","0","units","0","","56.1.64.2","455415","","","","0"
"2021","Ontario","2021A000235","2021","50 to 54 years","Women+","","0","units","0","","56.1.64.3","485850","","","","0"
"2021","Ontario","2021A000235","2021","50","Total - Gender","","0","units","0","","56.1.65.1","192020","","","","0"
"2021","Ontario","2021A000235","2021","50","Men+","","0","units","0","","56.1.65.2","92875","","","","0"
"2021","Ontario","2021A000235","2021","50","Women+","","0","units","0","","56.1.65.3","99140","","","","0"
"2021","Ontario","2021A000235","2021","51","Total - Gender","","0","units","0","","56.1.66.1","189215","","","","0"
"2021","Ontario","2021A000235","2021","51","Men+","","0","units","0","","56.1.66.2","91465","","","","0"
"2021","Ontario","2021A000235","2021","51","Women+","","0","units","0","","56.1.66.3","97755","","","","0"
"2021","Ontario","2021A000235","2021","52","Total - Gender","","0","units","0","","56.1.67.1","187500","","","","0"
"2021","Ontario","2021A000235","2021","52","Men+","","0","units","0","","56.1.67.2","90530","","","","0"
"2021","Ontario","2021A000235","2021","52","Women+","","0","units","0","","56.1.67.3","96970","","","","0"
"2021","Ontario","2021A000235","2021","53","Total - Gender","","0","units","0","","56.1.68.1","185650","","","","0"
"2021","Ontario","2021A000235","2021","53","Men+","","0","units","0","","56.1.68.2","90190","","","","0"
"2021","Ontario","2021A000235","2021","53","Women+","","0","units","0","","56.1.68.3","95460","","","","0"
"2021","Ontario","2021A000235","2021","54","Total - Gender","","0","units","0","","56.1.69.1","186885","","","","0"
"2021","Ontario","2021A000235","2021","54","Men+","","0","units","0","","56.1.69.2","90360","","","","0"
"2021","Ontario","2021A000235","2021","54","Women+","","0","units","0","","56.1.69.3","96525","","","","0"
"2021","Ontario","2021A000235","2021","55 to 59 years","Total - Gender","","0","units","0","","56.1.70.1","1040165","","","","0"
"2021","Ontario","2021A000235","2021","55 to 59 years","Men+","","0","units","0","","56.1.70.2","507695","","","","0"
"2021","Ontario","2021A000235","2021","55 to 59 years","Women+","","0","units","0","","56.1.70.3","532460","","","","0"
"2021","Ontario","2021A000235","2021","55","Total - Gender","","0","units","0","","56.1.71.1","198695","","","","0"
"2021","Ontario","2021A000235","2021","55","Men+","","0","units","0","","56.1.71.2","97135","","","","0"
"2021","Ontario","2021A000235","2021","55","Women+","","0","units","0","","56.1.71.3","101560","","","","0"
"2021","Ontario","2021A000235","2021","56","Total - Gender","","0","units","0","","56.1.72.1","210400","","","","0"
"2021","Ontario","2021A000235","2021","56","Men+","","0","units","0","","56.1.72.2","102400","","","","0"
"2021","Ontario","2021A000235","2021","56","Women+","","0","units","0","","56.1.72.3","108000","","","","0"
"2021","Ontario","2021A000235","2021","57","Total - Gender","","0","units","0","","56.1.73.1","213585","","","","0"
"2021","Ontario","2021A000235","2021","57","Men+","","0","units","0","","56.1.73.2","104230","","","","0"
"2021","Ontario","2021A000235","2021","57","Women+","","0","units","0","","56.1.73.3","109350","","","","0"
"2021","Ontario","2021A000235","2021","58","Total - Gender","","0","units","0","","56.1.74.1","212465","","","","0"
"2021","Ontario","2021A000235","2021","58","Men+","","0","units","0","","56.1.74.2","104070","","","","0"
"2021","Ontario","2021A000235","2021","58","Women+","","0","units","0","","56.1.74.3","108400","","","","0"
"2021","Ontario","2021A000235","2021","59","Total - Gender","","0","units","0","","56.1.75.1","205020","","","","0"
"2021","Ontario","2021A000235","2021","59","Men+","","0","units","0","","56.1.75.2","99860","","","","0"
"2021","Ontario","2021A000235","2021","59","Women+","","0","units","0","","56.1.75.3","105160","","","","0"
"2021","Ontario","2021A000235","2021","60 to 64 years","Total - Gender","","0","units","0","","56.1.76.1","966580","","","","0"
"2021","Ontario","2021A000235","2021","60 to 64 years","Men+","","0","units","0","","56.1.76.2","467950","","","","0"
"2021","Ontario","2021A000235","2021","60 to 64 years","Women+","","0","units","0","","56.1.76.3","498625","","","","0"
"2021","Ontario","2021A000235","2021","60","Total - Gender","","0","units","0","","56.1.77.1","205720","","","","0"
"2021","Ontario","2021A000235","2021","60","Men+","","0","units","0","","56.1.77.2","99825","","","","0"
"2021","Ontario","2021A000235","2021","60","Women+","","0","units","0","","56.1.77.3","105895","","","","0"
"2021","Ontario","2021A000235","2021","61","Total - Gender","","0","units","0","","56.1.78.1","199100","","","","0"
"2021","Ontario","2021A000235","2021","61","Men+","","0","units","0","","56.1.78.2","96475","","","","0"
"2021","Ontario","2021A000235","2021","61","Women+","","0","units","0","","56.1.78.3","102625","","","","0"
"2021","Ontario","2021A000235","2021","62","Total - Gender","","0","units","0","","56.1.79.1","191610","","","","0"
"2021","Ontario","2021A000235","2021","62","Men+","","0","units","0","","56.1.79.2","92860","","","","0"
"2021","Ontario","2021A000235","2021","62","Women+","","0","units","0","","56.1.79.3","98750","","","","0"
"2021","Ontario","2021A000235","2021","63","Total - Gender","","0","units","0","","56.1.80.1","187515","","","","0"
"2021","Ontario","2021A000235","2021","63","Men+","","0","units","0","","56.1.80.2","90935","","","","0"
"2021","Ontario","2021A000235","2021","63","Women+","","0","units","0","","56.1.80.3","96580","","","","0"
"2021","Ontario","2021A000235","2021","64 ","Total - Gender","","0","units","0","","56.1.81.1","182630","","","","0"
"2021","Ontario","2021A000235","2021","64 ","Men+","","0","units","0","","56.1.81.2","87855","","","","0"
"2021","Ontario","2021A000235","2021","64 ","Women+","","0","units","0","","56.1.81.3","94775","","","","0"
"2021","Ontario","2021A000235","2021","65 years and over","Total - Gender","","0","units","0","","56.1.82.1","2637705","","","","0"
"2021","Ontario","2021A000235","2021","65 years and over","Men+","","0","units","0","","56.1.82.2","1198885","","","","0"
"2021","Ontario","2021A000235","2021","65 years and over","Women+","","0","units","0","","56.1.82.3","1438820","","","","0"
"2021","Ontario","2021A000235","2021","65 to 69 years","Total - Gender","","0","units","0","","56.1.83.1","813210","","","","0"
"2021","Ontario","2021A000235","2021","65 to 69 years","Men+","","0","units","0","","56.1.83.2","386325","","","","0"
"2021","Ontario","2021A000235","2021","65 to 69 years","Women+","","0","units","0","","56.1.83.3","426890","","","","0"
"2021","Ontario","2021A000235","2021","65","Total - Gender","","0","units","0","","56.1.84.1","175160","","","","0"
"2021","Ontario","2021A000235","2021","65","Men+","","0","units","0","","56.1.84.2","83830","","","","0"
"2021","Ontario","2021A000235","2021","65","Women+","","0","units","0","","56.1.84.3","91325","","","","0"
"2021","Ontario","2021A000235","2021","66","Total - Gender","","0","units","0","","56.1.85.1","171685","","","","0"
"2021","Ontario","2021A000235","2021","66","Men+","","0","units","0","","56.1.85.2","81720","","","","0"
"2021","Ontario","2021A000235","2021","66","Women+","","0","units","0","","56.1.85.3","89970","","","","0"
"2021","Ontario","2021A000235","2021","67","Total - Gender","","0","units","0","","56.1.86.1","162860","","","","0"
"2021","Ontario","2021A000235","2021","67","Men+","","0","units","0","","56.1.86.2","76980","","","","0"
"2021","Ontario","2021A000235","2021","67","Women+","","0","units","0","","56.1.86.3","85880","","","","0"
"2021","Ontario","2021A000235","2021","68","Total - Gender","","0","units","0","","56.1.87.1","155145","","","","0"
"2021","Ontario","2021A000235","2021","68","Men+","","0","units","0","","56.1.87.2","73500","","","","0"
"2021","Ontario","2021A000235","2021","68","Women+","","0","units","0","","56.1.87.3","81645","","","","0"
"2021","Ontario","2021A000235","2021","69","Total - Gender","","0","units","0","","56.1.88.1","148360","","","","0"
"2021","Ontario","2021A000235","2021","69","Men+","","0","units","0","","56.1.88.2","70290","","","","0"
"2021","Ontario","2021A000235","2021","69","Women+","","0","units","0","","56.1.88.3","78070","","","","0"
"2021","Ontario","2021A000235","2021","70 to 74 years","Total - Gender","","0","units","0","","56.1.89.1","691275","","","","0"
"2021","Ontario","2021A000235","2021","70 to 74 years","Men+","","0","units","0","","56.1.89.2","325435","","","","0"
"2021","Ontario","2021A000235","2021","70 to 74 years","Women+","","0","units","0","","56.1.89.3","365840","","","","0"
